user_id,process_sequence
user_70,"[[39.63633048937599, ""process_49""], [35.17159241850404, ""process_25""], [25.823631400540602, ""process_30""], [38.403022955892936, ""process_25""], [29.574775681341222, ""process_22""], [16.87804494030597, ""process_19""]]"
user_70,"[[15.842483155024883, ""process_36""], [19.35063210879652, ""process_45""], [20.90487600573896, ""process_25""], [21.23850501140132, ""process_40""], [20.618039901690352, ""process_45""]]"
user_70,"[[17.561428660366555, ""process_5""], [11.80908785469652, ""process_9""], [13.698954514770675, ""process_28""], [36.43415842334266, ""process_38""], [27.5343127403799, ""process_13""], [31.74234104335323, ""process_17""], [19.34013159690762, ""process_45""]]"
user_70,"[[14.925101847341097, ""process_36""], [12.492397401823315, ""process_47""], [37.45919107668955, ""process_38""], [26.391593825360886, ""process_9""], [10.48294894681307, ""process_28""], [8.888403798586143, ""process_1""], [13.378585309868441, ""process_34""], [38.71373013785954, ""process_6""]]"
user_70,"[[17.595707314865294, ""process_26""], [30.98172021094326, ""process_17""], [12.85141879765646, ""process_35""], [32.09864365078694, ""process_33""], [16.493902060367816, ""process_5""], [29.515163450834503, ""process_16""], [18.010545077774257, ""process_42""], [20.736227985160905, ""process_42""]]"
user_70,"[[22.371974604620924, ""process_27""], [19.385183797356174, ""process_17""], [21.622269818139042, ""process_0""], [19.523201733881947, ""process_41""], [19.734350870391044, ""process_42""]]"
user_70,"[[16.80812367593775, ""process_19""], [9.066197823045496, ""process_43""], [11.74593966247998, ""process_37""], [37.42636565625392, ""process_21""], [27.630812224438518, ""process_18""], [8.449348011547526, ""process_1""]]"
user_70,"[[18.142009878030706, ""process_33""], [29.339956306146856, ""process_29""], [20.202113685121756, ""process_44""], [34.85773262695543, ""process_37""], [21.311651733426043, ""process_44""], [32.17335943901433, ""process_30""]]"
user_70,"[[16.21038018535955, ""process_26""], [12.032859786604265, ""process_11""], [11.119326109215333, ""process_48""], [13.790964011515852, ""process_11""], [37.91928518211701, ""process_37""]]"
user_70,"[[23.502725259669486, ""process_29""], [35.066697893402946, ""process_30""], [10.336613224694714, ""process_43""], [15.297726773032515, ""process_7""], [9.635922386336457, ""process_14""], [13.421881620808065, ""process_48""]]"
user_70,"[[17.01460311832086, ""process_5""], [31.850130658473418, ""process_43""], [15.40677602563365, ""process_36""], [11.092254189353703, ""process_14""], [13.194138959631617, ""process_31""], [38.63376494105631, ""process_45""], [26.757762391221302, ""process_3""], [29.637240594913003, ""process_12""]]"
user_70,"[[17.751819466830682, ""process_26""], [10.274458923123555, ""process_1""], [14.419186817355993, ""process_20""], [36.67705440658693, ""process_20""], [12.34403509987225, ""process_15""], [36.257786709614635, ""process_21""], [27.577370983988597, ""process_3""], [11.337639229820466, ""process_4""]]"
user_70,"[[17.983317067162844, ""process_19""], [9.10550918883897, ""process_1""], [12.859706668564304, ""process_2""], [36.95105450624923, ""process_38""], [26.51990346776777, ""process_2""], [9.690938971541476, ""process_9""], [14.345754215634415, ""process_38""], [37.082907861180566, ""process_18""]]"
user_70,"[[15.977316630775977, ""process_5""], [8.070247183510464, ""process_32""], [11.097692093541644, ""process_32""], [11.192469394373616, ""process_49""], [36.72478654044968, ""process_38""], [13.70273425650286, ""process_7""], [30.10125268469051, ""process_39""], [23.513938104282108, ""process_46""]]"
user_70,"[[17.011203497178546, ""process_33""], [9.5081447872404, ""process_15""], [10.898307233359333, ""process_11""], [14.056991151427521, ""process_47""], [37.216211484750694, ""process_6""], [27.789527477601954, ""process_3""], [30.84597130209499, ""process_4""]]"
user_70,"[[17.46741020303342, ""process_19""], [13.38731753729666, ""process_7""], [37.05152016380116, ""process_33""], [27.73531317503674, ""process_13""], [16.01748139439983, ""process_36""], [10.563548101688665, ""process_34""]]"
user_70,"[[19.01091377102844, ""process_5""], [26.58878782443133, ""process_31""], [10.185798225063884, ""process_30""], [12.269725137126157, ""process_47""], [35.54756534449756, ""process_38""], [26.086297940208933, ""process_18""], [10.41073571795026, ""process_48""], [9.089245345414835, ""process_1""]]"
user_70,"[[17.49476623148735, ""process_26""], [9.669799580133995, ""process_22""], [11.762537086747255, ""process_47""], [37.6179193253066, ""process_25""], [30.02136416777735, ""process_43""], [14.369730237615975, ""process_15""]]"
user_70,"[[17.28144674604927, ""process_40""], [12.627706008776844, ""process_28""], [26.71683428813046, ""process_13""], [27.945039470809153, ""process_16""], [15.5583808085452, ""process_5""], [9.850534220761483, ""process_1""], [14.570765566393455, ""process_47""]]"
user_70,"[[15.83161585328487, ""process_36""], [9.332161973475653, ""process_32""], [10.96200747326328, ""process_1""], [9.167152064443059, ""process_33""], [9.567694839970285, ""process_32""], [15.363176416649921, ""process_15""], [37.23473645259937, ""process_25""]]"
user_70,"[[16.6115265249603, ""process_3""], [32.11175656855849, ""process_16""], [20.774896069132744, ""process_41""], [20.539150316672657, ""process_42""], [19.36683462740251, ""process_28""], [20.13368570570467, ""process_21""], [21.176019531824515, ""process_41""]]"
user_70,"[[17.668710606365675, ""process_12""], [10.854223400579416, ""process_48""], [14.006560943250042, ""process_25""], [30.24607205201227, ""process_49""], [15.575282707997644, ""process_5""], [8.602253239777191, ""process_32""]]"
user_70,"[[31.903390218635263, ""process_40""], [11.117320437427717, ""process_1""], [6.542623348829977, ""process_1""], [13.34888149848933, ""process_47""], [30.783354137058993, ""process_12""], [13.418737434219462, ""process_47""], [37.94787735871976, ""process_37""], [14.150587262855053, ""process_47""]]"
user_70,"[[17.363895391005418, ""process_10""], [28.739475110842566, ""process_16""], [17.3085804376851, ""process_26""], [9.741904951465715, ""process_32""], [11.210669193028838, ""process_32""], [13.150906758531407, ""process_7""], [25.098257376519854, ""process_3""]]"
user_70,"[[17.500576859629394, ""process_33""], [31.525745125707328, ""process_16""], [23.929498126820526, ""process_3""], [32.83809154879834, ""process_13""], [9.173490616045648, ""process_48""], [13.03273533003362, ""process_47""]]"
user_70,"[[15.886254199507965, ""process_33""], [29.49341025777353, ""process_35""], [14.831048833195664, ""process_28""], [37.130737472275634, ""process_25""], [26.942804834899285, ""process_48""], [38.35080356232465, ""process_21""]]"
user_70,"[[18.024463710278106, ""process_5""], [13.938894037138686, ""process_7""], [35.66075676258643, ""process_37""], [26.668748412492505, ""process_3""], [16.688389462472376, ""process_19""], [9.056349941402441, ""process_1""]]"
user_71,"[[16.256429653414084, ""process_5""], [40.36869894350888, ""process_4""], [36.04769885840303, ""process_37""], [27.158911787143566, ""process_3""], [10.626611701079836, ""process_34""], [12.64423508995946, ""process_28""]]"
user_71,"[[17.387452162228307, ""process_36""], [10.32685216401859, ""process_1""], [14.658057828012929, ""process_47""], [35.1615882146952, ""process_25""], [27.366411029677742, ""process_20""], [15.05185933478994, ""process_40""]]"
user_71,"[[18.17354435787745, ""process_26""], [13.520819917798637, ""process_15""], [36.66965607099332, ""process_25""], [26.775711949870086, ""process_48""], [18.78036016396747, ""process_26""], [13.98612825045959, ""process_6""]]"
user_71,"[[16.448350740898537, ""process_26""], [30.394865180344162, ""process_16""], [16.533657572686515, ""process_5""], [27.892547573013292, ""process_17""], [16.564569464836936, ""process_26""]]"
user_71,"[[16.558700196173337, ""process_36""], [9.995785075871714, ""process_46""], [14.755756685315728, ""process_15""], [26.34044740695217, ""process_31""], [15.890471716837935, ""process_26""], [36.99555576608253, ""process_25""], [26.700513020814792, ""process_3""], [16.302290277500575, ""process_33""]]"
user_71,"[[15.916391070550837, ""process_36""], [9.50112176173237, ""process_1""], [15.193757000994868, ""process_23""], [35.44339507562202, ""process_42""], [25.121839429294123, ""process_13""]]"
user_71,"[[16.1867974867598, ""process_36""], [11.878831974309263, ""process_15""], [37.38926254618109, ""process_38""], [26.501951090656814, ""process_13""], [15.281335959104041, ""process_26""]]"
user_71,"[[16.194324589696667, ""process_36""], [8.23523959952157, ""process_12""], [9.075989022329757, ""process_32""], [8.514499878313524, ""process_48""], [14.750342345594497, ""process_14""], [37.15460504631069, ""process_1""], [26.034739528663348, ""process_18""], [9.25500611380364, ""process_48""]]"
user_71,"[[16.885059725183783, ""process_33""], [27.269578536361525, ""process_3""], [16.504580634900606, ""process_19""], [9.928277267752714, ""process_34""], [13.455928926409346, ""process_7""], [37.9445575391605, ""process_38""]]"
user_71,"[[17.165136093172926, ""process_19""], [9.660602221721668, ""process_41""], [13.143903208656134, ""process_32""], [24.15496211002581, ""process_3""], [16.656631344466135, ""process_21""]]"
user_71,"[[14.110347605495017, ""process_25""], [10.572822732802777, ""process_14""], [13.559340416282092, ""process_21""], [35.84647911864756, ""process_38""], [25.803201930962455, ""process_3""], [17.50002529671127, ""process_5""]]"
user_71,"[[16.7048254386339, ""process_19""], [28.186101230135694, ""process_22""], [40.38170610458299, ""process_23""], [10.416137930793097, ""process_37""], [14.463619737295101, ""process_1""], [28.456250188164294, ""process_8""], [9.163138962451681, ""process_37""]]"
user_71,"[[32.30287794952435, ""process_30""], [11.003768067157147, ""process_14""], [13.370773974236092, ""process_28""], [26.42935449659258, ""process_18""], [15.976621791046473, ""process_5""], [13.479263266978414, ""process_11""], [37.16599253401976, ""process_6""], [27.150548439617637, ""process_18""]]"
user_71,"[[17.03396464298326, ""process_5""], [12.297962233015971, ""process_47""], [37.886312121062744, ""process_40""], [27.95430319412235, ""process_29""], [17.144732277603858, ""process_33""], [11.308325494242164, ""process_32""]]"
user_71,"[[20.032642325699342, ""process_0""], [20.231096450826186, ""process_14""], [19.63054066517331, ""process_41""], [20.59101675353372, ""process_11""], [19.062151403764886, ""process_44""]]"
user_71,"[[8.470499518587296, ""process_28""], [12.49861639210001, ""process_47""], [9.857701479181356, ""process_14""], [11.817867139220642, ""process_15""], [9.881149236930886, ""process_41""], [10.732715888321845, ""process_42""], [36.67072335811624, ""process_6""], [26.533970255327404, ""process_3""]]"
user_71,"[[15.330280353679724, ""process_30""], [11.131923014647544, ""process_25""], [13.995191809319659, ""process_9""], [36.67853471829587, ""process_21""], [27.11975612214532, ""process_16""]]"
user_71,"[[16.30348328971546, ""process_26""], [29.18637320742635, ""process_43""], [23.453514793512145, ""process_46""], [34.28079490884732, ""process_2""], [12.869619068485397, ""process_1""], [10.319918137786452, ""process_14""]]"
user_71,"[[17.74998736683547, ""process_36""], [29.398690091203846, ""process_44""], [38.84269979030854, ""process_23""], [35.998388858868005, ""process_6""], [25.27466958662268, ""process_18""], [10.239869991148705, ""process_31""], [9.368725031336988, ""process_14""]]"
user_71,"[[10.267812746119517, ""process_5""], [13.596730210894393, ""process_15""], [36.18475065564582, ""process_38""], [28.43240203240762, ""process_11""], [11.011203463243213, ""process_48""], [15.366900835250288, ""process_15""]]"
user_71,"[[15.95005312124437, ""process_8""], [8.9473648233412, ""process_14""], [13.56521956996239, ""process_21""], [37.7307277491304, ""process_25""], [26.40249964462372, ""process_31""], [16.11449637429979, ""process_36""]]"
user_71,"[[17.33531859560587, ""process_19""], [9.950821776254628, ""process_1""], [10.953752994691495, ""process_32""], [10.865828006364673, ""process_14""], [14.79929991009077, ""process_11""], [34.80086375939064, ""process_16""]]"
user_71,"[[17.347494521199696, ""process_33""], [23.515037565639545, ""process_17""], [34.91730745374501, ""process_40""], [10.917011953981092, ""process_1""], [12.1064178133188, ""process_47""], [10.61428659263931, ""process_34""], [13.74967929310854, ""process_47""]]"
user_71,"[[17.086112466829665, ""process_19""], [10.353869895526463, ""process_6""], [13.982417235433662, ""process_2""], [35.53222616445984, ""process_21""], [24.140782963277054, ""process_13""], [16.908514621292625, ""process_5""]]"
user_71,"[[16.33982284441704, ""process_19""], [8.984809301779991, ""process_32""], [12.571617991489422, ""process_19""], [36.58920753226757, ""process_6""], [29.43328059809754, ""process_18""], [32.72336759206943, ""process_2""], [20.371347050288545, ""process_42""], [21.69743513159303, ""process_0""]]"
user_71,"[[16.413618317305534, ""process_26""], [9.28478141579098, ""process_1""], [13.741067123761882, ""process_7""], [37.469367725369054, ""process_25""], [26.17604993535173, ""process_18""], [18.51409667470728, ""process_6""], [15.674885666903917, ""process_36""]]"
user_71,"[[17.462756635639888, ""process_22""], [12.856547961240116, ""process_45""], [35.945129956057364, ""process_21""], [14.399694590550807, ""process_15""], [9.394179759171125, ""process_14""], [9.316452017455537, ""process_32""]]"
user_71,"[[15.976872658668052, ""process_36""], [10.810735362322685, ""process_47""], [12.007651036511394, ""process_39""], [36.85697534310182, ""process_6""], [28.99573708806935, ""process_17""], [19.829067341465468, ""process_0""], [20.125952001685267, ""process_41""]]"
user_71,"[[16.034366481165836, ""process_5""], [9.644717611636066, ""process_32""], [12.437112572100348, ""process_43""], [9.592511167788004, ""process_1""], [12.440218182481377, ""process_47""], [38.34587524245733, ""process_21""], [26.329191175654092, ""process_20""], [10.711115116029468, ""process_48""]]"
user_71,"[[24.289387046998137, ""process_18""], [33.596821501648485, ""process_24""], [21.26150307968905, ""process_28""], [20.99623205354015, ""process_8""], [18.748057636029962, ""process_0""]]"
user_71,"[[15.559341870398216, ""process_5""], [7.553537376091588, ""process_48""], [13.043159671183023, ""process_22""], [36.12350936603417, ""process_25""], [27.61771514586811, ""process_18""], [16.27169954131352, ""process_19""]]"
user_71,"[[8.412269635682364, ""process_48""], [12.731813695083924, ""process_47""], [35.06528547061362, ""process_20""], [27.03340569291111, ""process_3""], [29.788796595571725, ""process_23""], [24.588859220646267, ""process_8""], [32.46325255995001, ""process_2""]]"
user_71,"[[15.019641996643138, ""process_41""], [27.89444660363018, ""process_43""], [21.23890470757924, ""process_44""], [20.473067303445013, ""process_41""], [22.413470637871725, ""process_25""]]"
user_71,"[[16.64141204362073, ""process_19""], [12.317625758476023, ""process_3""], [12.161129293040716, ""process_47""], [36.509137318090815, ""process_32""], [14.730079510462826, ""process_12""], [36.77860037434133, ""process_25""], [31.747528471501496, ""process_22""]]"
user_71,"[[15.811859796594177, ""process_5""], [8.76107504454275, ""process_1""], [14.059325667278893, ""process_47""], [35.62308614400306, ""process_25""], [26.608917462781868, ""process_43""]]"
user_72,"[[27.154811700679392, ""process_3""], [10.877117318742938, ""process_32""], [19.795951177462165, ""process_41""], [20.870026482689198, ""process_44""], [17.24422469903723, ""process_35""], [27.724282536119958, ""process_18""], [23.369096608257202, ""process_10""], [10.937653482204468, ""process_41""]]"
user_72,"[[9.428163356343621, ""process_1""], [19.54925021337917, ""process_45""], [20.31737574679329, ""process_30""], [22.933425085658925, ""process_9""], [31.77547923488898, ""process_38""], [16.680233692640098, ""process_16""], [29.242043026153684, ""process_44""], [31.843378726573025, ""process_16""]]"
user_72,"[[27.68166131195152, ""process_18""], [9.63818019004577, ""process_15""], [18.190151953605405, ""process_38""], [24.810886903986024, ""process_29""], [9.843210636008417, ""process_1""], [19.66756669359067, ""process_45""], [19.043817520051, ""process_45""]]"
user_72,"[[26.596948788272584, ""process_45""], [24.18811244924933, ""process_10""], [31.22544757516401, ""process_30""], [15.56951131547459, ""process_33""], [32.22074392130591, ""process_19""]]"
user_72,"[[27.416608617985894, ""process_3""], [20.000427565222374, ""process_44""], [18.68595257136406, ""process_41""], [20.85671374585177, ""process_8""], [31.616590268168864, ""process_17""], [37.02062047533818, ""process_6""], [28.684674258795987, ""process_43""], [31.14036913210557, ""process_22""]]"
user_72,"[[32.06955927335994, ""process_40""], [17.853899566462516, ""process_44""], [11.002619721504596, ""process_15""], [24.314781340637946, ""process_47""], [24.663490435564967, ""process_8""]]"
user_72,"[[27.21219034824976, ""process_13""], [20.82287404986176, ""process_22""], [23.126481569957313, ""process_39""], [9.92887123187501, ""process_14""], [19.545731150315476, ""process_23""], [19.265900310527243, ""process_45""]]"
user_72,"[[25.492129626597208, ""process_3""], [19.117265850640436, ""process_44""], [20.539605284781416, ""process_1""], [18.536779989578868, ""process_44""], [23.07752645793409, ""process_29""]]"
user_72,"[[26.023396433915465, ""process_13""], [11.15441545346165, ""process_11""], [19.578900766069818, ""process_45""], [20.90825288835342, ""process_42""], [22.4407879015421, ""process_27""], [9.118477703245501, ""process_14""], [17.304957394462036, ""process_45""], [21.28244228857261, ""process_42""]]"
user_72,"[[27.3961924731173, ""process_18""], [21.77184622987554, ""process_45""], [18.91831437721589, ""process_19""], [23.19248469812929, ""process_46""], [9.053347563191803, ""process_34""], [18.09118159175178, ""process_44""], [18.845848512179447, ""process_10""]]"
user_72,"[[26.196536255832278, ""process_15""], [10.823700779281461, ""process_34""], [21.06576781114756, ""process_44""], [20.107675439037205, ""process_0""], [20.282094850446935, ""process_0""], [20.772177231155165, ""process_44""], [19.611808825288843, ""process_42""], [22.521013532021758, ""process_44""]]"
user_72,"[[11.276990456961089, ""process_1""], [18.59046074614198, ""process_3""], [18.709205288206324, ""process_0""], [31.806119762240474, ""process_25""], [9.85637527367306, ""process_24""]]"
user_72,"[[8.615020984054855, ""process_32""], [20.453270235452784, ""process_0""], [20.718372700637882, ""process_0""], [19.84101285859936, ""process_0""], [19.12834495900331, ""process_3""], [16.125123650171147, ""process_5""]]"
user_72,"[[26.058493729873078, ""process_31""], [10.98910684828123, ""process_14""], [22.52126412528142, ""process_0""], [22.940407241203708, ""process_10""], [24.126222270189018, ""process_8""], [8.754058784042284, ""process_34""], [18.895879972973773, ""process_0""], [18.857874355474074, ""process_0""]]"
user_72,"[[25.03979808155483, ""process_13""], [21.63762250753598, ""process_45""], [19.71133566525902, ""process_0""], [21.44759016798072, ""process_0""], [20.22717396495505, ""process_0""], [19.795493901064308, ""process_42""], [18.812020321702352, ""process_45""]]"
user_72,"[[28.076688748675682, ""process_3""], [20.04363842114249, ""process_45""], [22.443689722653126, ""process_29""], [10.127554337915305, ""process_32""], [18.439046370727873, ""process_45""], [20.46830220440803, ""process_41""], [20.90408114930103, ""process_0""], [19.318314767878597, ""process_44""]]"
user_72,"[[27.999309413657077, ""process_20""], [11.378432012723373, ""process_10""], [20.58571160185673, ""process_47""], [20.580257184729078, ""process_42""], [22.97185916331962, ""process_46""], [10.600501593713215, ""process_39""], [20.277292650020463, ""process_0""], [20.273828356960898, ""process_32""]]"
user_72,"[[8.599110673902125, ""process_48""], [18.516671097594983, ""process_41""], [21.10485797318969, ""process_27""], [8.645633855415854, ""process_32""], [19.910240191424474, ""process_42""]]"
user_72,"[[32.41208588205008, ""process_24""], [16.30442787112122, ""process_33""], [14.708042589225741, ""process_41""], [10.687116763643898, ""process_1""], [19.916431081018565, ""process_37""]]"
user_72,"[[34.08501388287203, ""process_30""], [38.35261224176828, ""process_38""], [23.696035050308513, ""process_27""], [36.49641193165889, ""process_18""], [16.349915664487288, ""process_26""], [12.95898240290262, ""process_15""]]"
user_72,"[[25.15549844357995, ""process_31""], [21.961343446246747, ""process_42""], [20.260724375743937, ""process_42""], [23.619946614363318, ""process_8""], [33.08768785398931, ""process_27""], [15.052716390203196, ""process_5""]]"
user_72,"[[12.959993018857048, ""process_32""], [20.283715675654413, ""process_44""], [18.907282796010314, ""process_42""], [19.99147046611905, ""process_24""], [17.59919857684323, ""process_19""], [26.764732291360094, ""process_31""], [9.726842132280154, ""process_37""], [18.6379610867765, ""process_41""]]"
user_72,"[[11.744962921217798, ""process_34""], [23.25413628976504, ""process_42""], [19.77947181370108, ""process_0""], [22.09839540544381, ""process_10""], [9.502752723697679, ""process_14""], [20.066798606456537, ""process_44""], [20.643653498747735, ""process_44""]]"
user_72,"[[33.1756782140503, ""process_40""], [17.465935311055365, ""process_19""], [29.952372107299244, ""process_16""], [36.09890774762087, ""process_12""], [30.633427094370308, ""process_16""], [36.83968284692495, ""process_25""], [36.33635845084267, ""process_25""]]"
user_72,"[[27.503699817482193, ""process_18""], [19.971983054103703, ""process_0""], [19.57557661390813, ""process_42""], [19.46144425213349, ""process_0""], [19.603992218345173, ""process_45""]]"
user_72,"[[26.12477714623022, ""process_6""], [19.874035506332874, ""process_45""], [24.665344100086383, ""process_8""], [10.336354049336462, ""process_32""], [20.25162928358581, ""process_45""], [21.945340106922863, ""process_46""], [8.68231040164734, ""process_33""], [19.03016030028693, ""process_45""]]"
user_73,"[[16.994357774186394, ""process_5""], [16.30993187993886, ""process_19""], [8.297369375860379, ""process_38""], [12.979227524331217, ""process_28""], [36.739024775185506, ""process_6""], [27.242151443427833, ""process_31""]]"
user_73,"[[15.104697518031145, ""process_5""], [15.298631199741704, ""process_21""], [37.208778013473996, ""process_13""], [25.46033066873065, ""process_3""], [16.392608278393, ""process_36""], [30.249368328888924, ""process_22""], [40.01322748907947, ""process_49""]]"
user_73,"[[16.768536552414993, ""process_19""], [37.36264239979591, ""process_38""], [26.285687636978746, ""process_13""], [16.693151068147557, ""process_31""], [13.641052926936325, ""process_25""], [10.479428925396952, ""process_32""]]"
user_73,"[[16.915712695639403, ""process_33""], [30.138473389597255, ""process_17""], [20.985605024695197, ""process_46""], [14.933341193615961, ""process_47""], [9.876937553429478, ""process_24""], [12.772861214269541, ""process_15""]]"
user_73,"[[39.07994937015374, ""process_4""], [37.514185856184845, ""process_1""], [26.472754144597328, ""process_29""], [29.846323125953663, ""process_17""], [15.649921737761886, ""process_43""], [28.469010073322064, ""process_46""], [17.047027824757183, ""process_5""]]"
user_73,"[[15.798473081174611, ""process_26""], [10.696193552662823, ""process_1""], [10.97394161667284, ""process_45""], [14.126522704463653, ""process_43""], [25.920806103513232, ""process_31""], [17.732732144335937, ""process_41""], [10.937424659820689, ""process_1""]]"
user_73,"[[41.652002779297284, ""process_4""], [11.804438889789987, ""process_48""], [12.952352286579167, ""process_23""], [37.442144097635136, ""process_38""], [30.52184982114793, ""process_16""], [15.036151251703147, ""process_33""], [30.040213776496074, ""process_43""]]"
user_73,"[[16.731505853884943, ""process_19""], [8.950830454242757, ""process_14""], [13.559946440014635, ""process_11""], [37.0054550496264, ""process_25""], [26.709905813828737, ""process_18""]]"
user_73,"[[16.871055060075967, ""process_25""], [28.928517771878656, ""process_16""], [16.274008308457816, ""process_15""], [14.972442926106933, ""process_47""], [10.91224702351572, ""process_1""], [13.200206880534152, ""process_28""], [36.68115333463619, ""process_25""], [26.873149897386934, ""process_28""]]"
user_73,"[[15.6955276703121, ""process_19""], [10.995981522307499, ""process_1""], [8.139396395212467, ""process_14""], [11.1068317195028, ""process_15""], [10.958062222613368, ""process_32""], [13.295275759552144, ""process_15""], [37.3597543303949, ""process_25""], [28.095137994242183, ""process_13""]]"
user_73,"[[16.92305496614302, ""process_48""], [9.389144102040248, ""process_1""], [12.572668782110211, ""process_11""], [27.252010574950813, ""process_42""], [17.303544050875253, ""process_27""], [12.129107765035531, ""process_15""]]"
user_73,"[[17.597915983387697, ""process_36""], [10.176840794607108, ""process_32""], [14.06938157901054, ""process_32""], [38.16964585996635, ""process_49""], [28.73238220194168, ""process_20""], [16.248325475872058, ""process_3""], [16.84194309523049, ""process_36""]]"
user_73,"[[16.94206535435308, ""process_27""], [10.7360460802114, ""process_8""], [9.6031900532607, ""process_48""], [12.960313959420679, ""process_31""], [35.17684759974281, ""process_21""], [24.05589981710987, ""process_31""]]"
user_73,"[[17.6923259018118, ""process_42""], [11.533643298142666, ""process_32""], [11.999846728473308, ""process_47""], [36.655352523746686, ""process_38""], [27.332577503141472, ""process_13""], [16.855166651729707, ""process_5""], [9.710127413973247, ""process_34""], [12.09862496804563, ""process_47""]]"
user_73,"[[16.742725593248522, ""process_36""], [13.71745442162175, ""process_4""], [36.07358865460768, ""process_6""], [27.353357053234706, ""process_12""], [17.454818704010233, ""process_33""], [12.064472834260819, ""process_47""]]"
user_73,"[[15.574504713773205, ""process_26""], [30.169613335003305, ""process_0""], [9.599048414712547, ""process_14""], [11.099531425098103, ""process_23""], [36.03101042087389, ""process_32""], [26.49446845776796, ""process_13""]]"
user_73,"[[16.942875027327567, ""process_33""], [30.73202051237488, ""process_17""], [16.461476340479855, ""process_33""], [9.459289616540868, ""process_14""], [12.064805131635254, ""process_3""], [37.523588779644555, ""process_25""]]"
user_73,"[[20.072601889171953, ""process_42""], [20.813712537297576, ""process_45""], [20.06987814678323, ""process_45""], [19.37972933317495, ""process_41""], [19.139605436607408, ""process_46""], [19.698855856745084, ""process_39""], [20.411087672988145, ""process_45""]]"
user_73,"[[15.263947001869274, ""process_36""], [8.512859234095473, ""process_32""], [13.63780657652478, ""process_47""], [36.10274124846308, ""process_28""], [27.227720435858362, ""process_3""], [17.24135603264198, ""process_5""], [30.318052215223044, ""process_43""], [12.341529323912734, ""process_6""]]"
user_73,"[[15.946120821186465, ""process_19""], [30.052306066939465, ""process_41""], [16.487943618240553, ""process_5""], [31.264003171698093, ""process_1""], [13.819990768561592, ""process_15""], [26.047820303736486, ""process_20""]]"
user_73,"[[7.876152528374389, ""process_14""], [12.876667160753945, ""process_28""], [38.136500123091004, ""process_21""], [26.384418516999343, ""process_13""], [35.80042758604727, ""process_2""], [27.39830747208951, ""process_31""]]"
user_73,"[[16.824889343023866, ""process_33""], [13.616805157293108, ""process_42""], [35.86626392404814, ""process_25""], [27.462804883479503, ""process_13""], [16.16648349514373, ""process_36""], [37.488418859416214, ""process_25""], [27.446972418570013, ""process_30""], [10.019683527030638, ""process_14""]]"
user_73,"[[15.169554343522279, ""process_25""], [28.774831263529713, ""process_16""], [17.298729801891334, ""process_15""], [28.526044312341952, ""process_17""], [15.610132393704284, ""process_19""], [14.564663175633116, ""process_5""]]"
user_73,"[[16.376300799132732, ""process_26""], [13.866983919404463, ""process_15""], [38.175833075844885, ""process_38""], [29.533191604780807, ""process_46""], [16.83053916157199, ""process_15""], [30.31626922590855, ""process_12""]]"
user_73,"[[15.864239870096437, ""process_5""], [13.326324771231304, ""process_6""], [37.591009272747655, ""process_28""], [29.202092325781187, ""process_31""], [31.50810051881198, ""process_30""], [21.00478049715398, ""process_45""], [20.7866143590941, ""process_3""], [19.5092985298059, ""process_44""]]"
user_73,"[[22.318339761447437, ""process_27""], [29.998462618980454, ""process_16""], [17.994625549038062, ""process_5""], [29.723938578788697, ""process_12""], [14.218642061313174, ""process_2""], [10.969849184462406, ""process_4""], [12.116041863171805, ""process_15""]]"
user_73,"[[22.48784580522095, ""process_29""], [13.954169502425746, ""process_44""], [36.09120528515994, ""process_25""], [12.754225704990713, ""process_15""], [27.226426500533883, ""process_3""], [16.490875778625586, ""process_33""], [13.20607936682983, ""process_33""], [36.93616486808741, ""process_38""]]"
user_73,"[[20.187747449373838, ""process_41""], [20.101931133004943, ""process_42""], [18.37029753566246, ""process_0""], [22.130191875208755, ""process_44""], [20.232141717478097, ""process_42""], [19.04911868100351, ""process_46""], [20.44957490702873, ""process_5""]]"
user_73,"[[39.500730892913026, ""process_7""], [37.12630524904698, ""process_23""], [13.612214286616915, ""process_32""], [10.373220655055409, ""process_32""], [15.923906927071805, ""process_31""], [37.286273887403574, ""process_6""]]"
user_73,"[[16.481529442602607, ""process_26""], [30.58934623971814, ""process_12""], [17.9539894348862, ""process_39""], [29.137282219760714, ""process_16""], [39.70341646862536, ""process_4""], [37.58981448013539, ""process_21""]]"
user_73,"[[16.46755023650538, ""process_36""], [10.693749727597403, ""process_14""], [13.463957013226205, ""process_47""], [36.97182511840664, ""process_38""], [26.516636245165923, ""process_18""], [11.57384442606741, ""process_1""], [12.952983916319566, ""process_15""]]"
user_73,"[[14.430310862959669, ""process_5""], [15.649504664371987, ""process_15""], [37.279036808020926, ""process_30""], [13.177662118778459, ""process_30""], [37.20504518139256, ""process_14""], [14.608900149815979, ""process_21""]]"
user_73,"[[17.156290063419807, ""process_20""], [9.126660181411486, ""process_14""], [12.759173228601966, ""process_7""], [37.621256602986264, ""process_48""], [27.20585744278385, ""process_20""]]"
user_73,"[[16.115792003129602, ""process_26""], [10.321215492045603, ""process_48""], [14.87607975485935, ""process_11""], [36.68085964335761, ""process_38""], [26.275797173566858, ""process_3""], [16.302313992993582, ""process_16""], [12.235792653892679, ""process_47""]]"
