key,counter,timer,key_sequence
zPJp,7,44.30375405529052,"['aBxI', 'Hbol', 'rvHA', 'GRVe', 'lEQa', 'jKDm', 'GpAk', 'rEHw', 'ngkg', 'Hbol', 'EjpJ', 'RzLA', 'UZrU', 'xGpE', 'vYgW', 'xGpE', 'OzGj', 'kqZH', 'mrJu', 'Hbol', 'IiyY', 'iLit', 'hZLA', 'IMXv', 'kjsL', 'qngi', 'MXkk', 'yILf', 'LJZf', 'UbQp', 'VYDi', 'RzLA', 'UZrU', 'TTti', 'Wufp', 'rEHw', 'ZOsC', 'NJzE', 'RCUM', 'zGpX', 'Hbol', 'TbGm', 'lEQa', 'ogJt', 'CqeI', 'WraI', 'WraI', 'sbcA', 'WuxO', 'IerC', 'JoIz', 'WraI', 'RTjf', 'NwuI', 'RPdS', 'RzLA', 'BYtC', 'oXQC', 'rEHw', 'xGpE', 'PCXh', 'UZrU', 'IvMR', 'qAkQ', 'xGpE', 'uAVJ', 'woaO', 'aBxI', 'IMXv', 'IvMR', 'TzTD', 'KSLW', 'UZrU', 'sAJn', 'vKMp', 'aBxI', 'TbGm', 'hqxk', 'tDqy', 'PodL', 'eggp', 'enRC', 'IMXv', 'Hbol', 'wFmv', 'wlyU', 'CcZR', 'vKMp', 'UjPZ', 'Vsyx', 'aqbW', 'jBBL', 'pnSZ', 'xGpE', 'umxP', 'TbGm', 'TgYx', 'CjHs']"
zPJp,4,16.931098869156,"['vRmK', 'PKri', 'HbWR', 'YQPh', 'bhIk', 'LigO', 'fwwy', 'sbcA', 'ZLBN', 'pQtJ', 'apkh', 'YpBK', 'YECM', 'pQtJ', 'ZTiR', 'QdYH', 'cRdS', 'aAtG', 'NGNk', 'EyBw', 'NTak', 'uAVJ', 'tRzI', 'fwwy', 'MFvC', 'Mhxr', 'MEit', 'fwwy', 'LIVT', 'ZLeV', 'CaeF', 'MwfG', 'nWHF', 'pQtJ', 'snAz', 'MNCf', 'KWOl', 'HziP', 'xlrx', 'MSMD', 'SQfX', 'MFvC', 'fwwy', 'hiqK', 'pQtJ', 'xJrT', 'fwwy', 'nRku', 'eLzN', 'pQtJ', 'fwwy', 'ZpGF', 'vNNY', 'jhqm', 'MIsd', 'fwwy', 'tCyh', 'GaoN']"
zPJp,8,1.4401128295231294,"['xJrT', 'GwzY', 'eBck', 'glQL', 'sbcA', 'vNNY', 'MwfG', 'cFzV', 'VTMd', 'MwfG', 'VjEH', 'IWuX', 'AHgb', 'Mhxr', 'rmMV', 'HvZt', 'mfMz', 'wODS', 'tCyh', 'UFLA', 'pQtJ', 'tCyh', 'jBBL', 'cihL', 'qHVe', 'lQxp', 'pQtJ', 'ANoZ', 'bQfT', 'HbWR', 'aAtG', 'NGNk', 'glQL', 'MFvC', 'QovH', 'MFvC', 'hUaS', 'pQtJ', 'hdfU', 'ShCn', 'tCyh', 'NGNk', 'jhqm', 'dGVZ', 'MJou', 'MSMD', 'MwfG', 'DzrJ', 'OdZB', 'MXkk', 'RAeI', 'vhtN', 'axEp', 'NTak', 'rLAi', 'UFLA', 'xJrT', 'OHjY', 'FbOm', 'yglJ', 'IvMR', 'jhqm', 'fwwy', 'MFvC', 'pQtJ', 'MwfG', 'tRzI', 'QdYH', 'NTak', 'cYqK', 'nGOT', 'NFPl', 'IerC', 'sbcA', 'NOfw', 'IXsc', 'JIeG', 'EjpJ', 'fkSA', 'Bmzd', 'lgWD', 'BHeN', 'LfFj', 'xJrT', 'oBix', 'tRzI', 'tCyh', 'rslN', 'kEeA', 'tCyh', 'sbcA', 'FTAu', 'jtKA', 'TqIu', 'MFvC', 'tasN', 'qbXA', 'iLzV', 'fJCY', 'KoaX', 'EBYZ', 'tCyh', 'xJrT']"
RhJb,0,2.062618009299528,"['aKQZ', 'glQL', 'QdYH', 'oetA', 'qpQf', 'zmIa', 'pQtJ', 'hiqK', 'DkCd', 'ZfRN', 'PLei', 'FkEu', 'CFeq', 'ShCn', 'yILf', 'xJrT', 'aLJB', 'LkGn', 'glQL', 'jhqm', 'YECR', 'DzrJ', 'LfFj', 'CjFR', 'cPpt', 'aIxV', 'UFLA', 'fwwy', 'MwfG', 'CWvW', 'ffkk', 'YclH', 'aAtG', 'IerC', 'jhqm', 'jhqm', 'FOJS', 'aAtG', 'aAtG', 'lOMp', 'tCyh', 'aAtG', 'XIYM', 'NlrR', 'XcOT', 'yILf', 'ofkl', 'jhqm', 'aIxV', 'oDJM', 'MFvC', 'MwfG', 'vGkK', 'glQL', 'eooq', 'fwwy', 'QVpv', 'sbcA', 'NoVh', 'LfFj', 'ZfRN', 'fwwy', 'COtB', 'aqbW', 'rKHS', 'QvBT', 'pQtJ', 'tRzI', 'oRYm', 'DDKv', 'LDyT', 'fwwy', 'DzrJ', 'PrWN', 'tLOD', 'eimR', 'pQtJ', 'zGpX', 'cNyH', 'Znvu', 'vqvL', 'pQtJ', 'LGMq', 'JCBQ', 'TeAo', 'axEp', 'LfFj', 'InLr', 'WJUG', 'NGNk', 'BKeI', 'yOPj', 'mOPo', 'KWOl', 'tCyh', 'KoaX', 'dfTj', 'QYAz', 'RGSE', 'sbcA', 'yILf', 'rcCQ', 'VxqL', 'axEp', 'BKeI', 'lQxp', 'uuqo', 'pczk']"
RhJb,7,12.494505004924612,"['xJrT', 'lPrT', 'CPsU', 'yILf', 'EsRG', 'xJrT', 'MFvC', 'MYTz', 'sbcA', 'RmEB', 'tRzI', 'bMrW', 'glQL', 'tCyh', 'pQtJ', 'pnSZ', 'KwpK', 'vBYk', 'AcSm', 'hkvD', 'MwfG', 'eBck', 'MFvC', 'fbFK', 'pdfL', 'glQL', 'RVKH', 'UphN', 'CoVQ', 'NetC', 'zrgI', 'bEVO', 'UFLA', 'tRzI', 'sbcA', 'KwpK', 'TgYx', 'EBYZ', 'cYqK', 'JVPL', 'itov', 'MFvC', 'tRzI', 'yILf', 'Ytbk', 'mcDR', 'zAVj', 'YQPh', 'GpAk', 'bWqX', 'MwfG', 'sMpO', 'pQtJ', 'QvBT', 'PSUk', 'MFvC', 'pQtJ', 'Arbf', 'pQtJ', 'CjFR', 'eBck', 'iAxj', 'glQL', 'sbcA', 'jhqm', 'NGNk']"
Iijd,4,0.25296519208037893,"['fwwy', 'RYQF', 'xJrT', 'aAtG', 'TgYx', 'yILf', 'MwfG', 'pBAi', 'ipeR', 'pQtJ', 'glQL', 'CWwK', 'WIOq', 'cfOx', 'HwLG', 'MwfG', 'BHFF', 'tRzI', 'LfFj', 'yTye', 'nGOT', 'HziP', 'Plbk', 'fwwy', 'wRgM', 'yCnT', 'CjFR', 'eBck', 'taqR', 'glQL', 'NOfw', 'glQL', 'IWuX', 'MFvC', 'Ytbk', 'ulZA', 'MFvC', 'Mhxr', 'wRgM', 'IlfR', 'xJrT', 'eBck', 'NCFO', 'RGSE', 'NGNk']"
Iijd,2,40.33903090534664,"['Zmji', 'tRzI', 'nmfp', 'BqjV', 'axEp', 'fwwy', 'glQL', 'LjnJ', 'mFkV', 'GrQN', 'DYIr', 'iAxj', 'XZIo', 'eooq', 'axEp', 'glQL', 'nmZp', 'txny', 'Zmji', 'hoRK', 'MFvC', 'LfQv', 'CjHs', 'sbcA', 'tRzI', 'qAkQ', 'gkhP', 'Yeeg', 'Mhxr', 'aWBL', 'tpcS', 'aAtG', 'enRC', 'Ytbk', 'MFvC', 'Mhxr', 'pQtJ', 'OfTS', 'FArF', 'eBck', 'tCyh', 'XivE', 'UFLA']"
DVld,16,152.23029231936707,"['Dsqw', 'sOql', 'zPJp', 'eBck', 'BSwT', 'nmNX', 'DBLW', 'IXhz', 'Evhr', 'WHPA', 'Sdew', 'kqYY', 'Oadn', 'WRHP', 'rvHA', 'yEzO', 'BSwT', 'BSwT', 'Arbf', 'fOpe', 'EiQp', 'nmNX', 'zmIa', 'apkh', 'SYQT', 'BqjV', 'TVtJ', 'EyBw', 'wadT', 'FbOm', 'BZQZ', 'vhfy', 'SFPL', 'BZQZ', 'zzFA', 'Xref', 'Xfaq', 'zvXb', 'WIOq', 'rRBK', 'EjpJ', 'ZOsC', 'ulLg', 'IbaP', 'Dsqw', 'nmNX', 'TxKU', 'EiQp', 'xqqY', 'zzFA', 'IJLI', 'ZfRN', 'Ioex', 'Dsqw', 'wadT', 'DVld', 'vcnq', 'zzFA', 'cYqK', 'gQtG', 'SFPL', 'wlyU', 'wfBK', 'jMPD', 'HiWo', 'LqFA', 'bQfT', 'OOEL', 'Dsqw', 'xoMx', 'snAz', 'SYQT', 'gZOs', 'VbKX', 'XpMU', 'Dsqw', 'rEHw', 'OAfA', 'IbaP', 'mcDR', 'irEq', 'LfQv']"
DVld,8,5.272039914881952,"['iljo', 'OOEL', 'sbcA', 'eBck', 'yILf', 'TTti', 'xJrT', 'jhqm', 'axEp', 'MYTz', 'woNf', 'odkO', 'tRzI', 'xJrT', 'fJCY', 'tCyh', 'VRIh', 'yotB', 'MFvC', 'Mivf', 'tCyh', 'JgYu', 'tbSj', 'pQtJ', 'MwfG', 'aAtG', 'mVhx', 'RRmx', 'xJrT', 'yILf', 'LGMq', 'QPvz', 'DBuH', 'EyBw', 'fhjB', 'Krgt', 'vhtN', 'zDtn', 'MwfG', 'glQL', 'xJrT', 'sMpO', 'vAUK', 'UZrU']"
TmyF,10,15.459161704028205,"['eBck', 'Zmji', 'tCyh', 'tXCC', 'qxnS', 'pLaH', 'WqtP', 'vDZl', 'MFvC', 'fwwy', 'HiSS', 'pCao', 'ZfRN', 'rcCQ', 'MwfG', 'EKSN', 'Dexs', 'fwwy', 'zvXb', 'tCyh', 'JCXy', 'SStq', 'tpcS', 'snAz', 'fUhx', 'pQtJ', 'Arbf', 'fZyR', 'NjSU', 'fUhx', 'ANoZ', 'vhtN', 'Zmji', 'DVld', 'fwwy', 'snAz', 'WiIL', 'aAtG', 'Pvdt', 'tCyh', 'YQPh', 'wRgM', 'qAkQ', 'Zmji', 'BuGR', 'jkQM', 'tCyh', 'bKDj', 'MwfG', 'YQPh', 'fwwy', 'BxYd', 'glQL', 'hdfU', 'WJUG', 'Zmji', 'haRZ', 'nRku', 'jhqm', 'aAtG', 'sbcA', 'ipMD', 'dWUD', 'iXBa', 'BNjl', 'dXTV', 'FKcU', 'Ylsc', 'pQtJ', 'TRpd', 'fwwy', 'EVCC', 'UuYz', 'BNjl', 'axEp', 'tRzI', 'aIxV', 'eBck', 'OHjY', 'LfFj', 'tCyh', 'cZlS', 'wAgl', 'MSMD', 'pQtJ', 'Udda', 'qAkQ', 'vhtN', 'eBck', 'jhqm', 'nrKi', 'vblA', 'tRzI', 'MFvC', 'zmDD', 'cWAZ', 'GpAk', 'dWUD', 'MFvC', 'Xdit', 'ecfG', 'tasN', 'Zmji', 'UJiw', 'nPpY', 'caVS', 'bcHD', 'hiXP', 'UFLA', 'yOPj', 'XZIo', 'UmEG', 'aAtG', 'thpz', 'cNyH', 'nRku', 'RCUM', 'IpqN', 'FKcU']"
rSYo,2,0.342476495602318,"['axEp', 'glQL', 'JCXy', 'TRpd', 'LfFj', 'tRzI', 'sMpO', 'jHwb', 'vhtN', 'TRpd', 'MwfG', 'rslN', 'ulZA', 'BzwM', 'jhqm', 'MwfG', 'pQtJ', 'zAVj', 'qsWP', 'jPSS', 'rXaW', 'yILf', 'zmDD', 'RTbr', 'aLJB', 'axEp', 'cEAS', 'YQPh', 'mQEs', 'rWUR', 'jgCY', 'vWAQ', 'tCyh', 'tRzI', 'BHeN', 'wRgM', 'bWqX', 'VZTg', 'ozKf', 'Krgt', 'yTEX', 'axEp', 'Ymnq', 'Yeeg', 'iLit', 'LfvW', 'vewI', 'Wufp', 'jhqm', 'dWUD', 'Zmji', 'pBAi', 'FkEu', 'Mhxr', 'mOPo', 'fwwy', 'kqYY', 'viyg', 'tCyh', 'tRzI', 'HGJL', 'MwfG', 'LfFj', 'jhqm', 'tRzI', 'YpBK', 'sMpO', 'yILf', 'vhtN', 'jBBL', 'tCyh', 'Xdyo', 'woJz', 'axEp', 'PJGg', 'MwfG', 'LfFj', 'itov', 'MwfG', 'TRpd', 'kFqL', 'yILf', 'fwwy', 'xJrT', 'axEp', 'dXTV', 'wODS', 'JoIz', 'NGNk', 'MwfG', 'pQtJ', 'eBck', 'MFvC', 'fwwy', 'poLs', 'YpBK', 'vEBW', 'deJo', 'tRzI', 'tRzI', 'aAtG', 'LfFj', 'glQL']"
rSYo,1,4.654833279340192,"['YCKg', 'glQL', 'nyJQ', 'fwwy', 'FTjN', 'tRzI', 'glQL', 'Udda', 'ffkk', 'Sdew', 'fZyR', 'wRgM', 'aAtG', 'IWgg', 'fGUq', 'yILf', 'tRzI', 'YQPh', 'avms', 'VTMd', 'MwfG', 'Yeeg', 'tLOD', 'qngi', 'cEAS', 'pueU', 'kqZH', 'fwwy', 'kAAc', 'PJjt', 'fwwy', 'eimR', 'Kdgp', 'Zmji', 'MwfG', 'fwwy', 'MXkk', 'HVSe', 'BxYd', 'juYo', 'MFvC', 'pczk', 'jOyK', 'MwfG', 'LfFj', 'gZOs', 'Zmji', 'ilRk', 'tCyh', 'zslz', 'OOEL', 'Iisw', 'UFLA', 'MFvC']"
SQfX,1,32.92224020851766,"['lhnW', 'Xzlh', 'mVhx', 'jHwb', 'eBGo', 'LNTb', 'GwaJ', 'PieA', 'vDZl', 'JeYO', 'gzgF', 'mDlY', 'eBGo', 'wVcg', 'eBGo', 'FOJS', 'Ytbk', 'iDYS', 'Xzlh', 'WqtP', 'tFmS', 'wfBK', 'bQfT', 'eBGo', 'MJou', 'qsWP', 'amlM', 'Ytbk', 'eBGo', 'Hstk', 'Ytbk', 'DDKv', 'GIzD', 'WHPA', 'WJUG', 'XAKq', 'JeYO', 'SXvM', 'FVYl', 'HuZB', 'LfvW', 'pLFr', 'vAZI', 'RDZc', 'aCaB', 'wlyU', 'aCaB', 'zVRe', 'gtUM', 'nPpY', 'FVYl', 'zslz', 'Qmhk', 'FVYl', 'xXTn', 'JeYO', 'fDEC', 'FVYl', 'rnpS', 'bQfT', 'JeYO', 'zslz', 'Hstk', 'vkvV', 'Ytbk', 'ZoYX', 'LNtu', 'xXTn', 'HGJL', 'vgdt', 'Xzlh', 'HuZB', 'RDZc', 'Hstk', 'quzI', 'RDZc', 'wVcg', 'XkJg', 'BHGN', 'ZHCJ', 'gtUM', 'ZOsC', 'nmfp', 'tasN', 'tFmS', 'LNtu', 'MSMD', 'RKFZ', 'tFmS', 'Xzlh']"
SQfX,2,5.970143254401522,"['HuZB', 'Xzlh', 'tFmS', 'xKeD', 'dUAT', 'mVhx', 'PSUk', 'umxP', 'ZOsC', 'JeYO', 'LNtu', 'zslz', 'pdfL', 'vhtN', 'rfYh', 'LNtu', 'vRmK', 'WRHP', 'eBGo', 'UFLA', 'Tysp', 'Xzlh', 'RzLA', 'ZOsC', 'OAfA', 'gzgF', 'JPVf', 'ISPF', 'Rqsd', 'sbJR', 'gtUM', 'ZOsC', 'wRgM', 'uZYb', 'FVYl', 'Hstk', 'mVhx', 'Qnut', 'FkEu', 'ISPF', 'ywjc', 'JeYO', 'tFmS', 'HqwE', 'WJUG', 'zWBP', 'WqtP', 'Hstk', 'gtUM', 'GIzD', 'ISPF', 'BzwM', 'WuxO', 'tFmS', 'hkqI', 'VRIh', 'ISPF', 'IrqS', 'FVYl', 'WJUG', 'aOMM', 'tFmS', 'HvZt', 'OzGj', 'xlrx', 'Oadn', 'rRBK', 'KGpI']"
LGMq,10,19.149316820748375,"['ySpK', 'TXez', 'eNcS', 'sbcA', 'MFvC', 'aIxV', 'xJrT', 'OdZB', 'BSwT', 'uyHZ', 'glQL', 'nrKi', 'NTak', 'Udda', 'CjFR', 'mtQu', 'Zmji', 'Tzqz', 'yILf', 'cZlS', 'Wufp', 'wRgM', 'aAtG', 'RPdS', 'IWgg', 'fwwy', 'XAze', 'Bmzd', 'MFvC', 'pQtJ', 'pQtJ', 'ssjl', 'LfFj', 'VTMd', 'Zmji', 'xlrx', 'BcWR', 'dnmG', 'jqlU', 'MwfG', 'ShCn', 'RRmx', 'fDEC', 'fwwy', 'wRgM', 'tRzI', 'MFvC', 'aAtG', 'sujg', 'fwwy', 'LfFj', 'wbrJ', 'EKSN', 'axEp', 'gDdN', 'EJmg', 'njKq', 'sbcA', 'XAze', 'MwfG', 'LfFj', 'dCAD', 'ebNp', 'qZBx', 'Zmji', 'Xref', 'xFqM', 'axEp', 'wODS', 'OfTS', 'NCOB', 'Zmji', 'QuIQ', 'elJp', 'JnQY', 'rXaW', 'iqAh', 'MEit', 'glQL', 'yEzO', 'sOql', 'gSwa', 'NOfw', 'glQL', 'dXTV', 'tRzI', 'IWwC', 'vcnq', 'yILf', 'EBYZ', 'quzI', 'BcWR', 'fwwy', 'glQL', 'mSxP', 'GTeQ', 'MwfG', 'viyg', 'Kdgp', 'axEp', 'emlB', 'UPPF', 'fwwy', 'MwfG', 'FDaL', 'mDlY', 'LeFQ', 'Zmji', 'MFvC', 'tRzI', 'hJvO', 'jhqm', 'wRgM', 'upgv']"
LGMq,1,27.86080770348703,"['UZrU', 'qxnS', 'InLr', 'GAvK', 'odkO', 'Iisw', 'pdfL', 'VRIh', 'elJp', 'KkNQ', 'HNXk', 'UxeJ', 'iDYS', 'WRHP', 'nVVd', 'BcZI', 'odkO', 'hqxk', 'FfKS', 'mKKx', 'QgwZ', 'fOSF', 'HNXk', 'MYoQ', 'UJiw', 'nvxG', 'tCyh', 'IsHc', 'PieA', 'HNXk', 'TeAo', 'RTbr', 'ulLg', 'NFPl', 'nebC', 'DDKv', 'bdUx', 'LfvW', 'ulLg', 'dNNg', 'txXS', 'jOyK', 'Iisw', 'lPrT', 'tZnO', 'BSwT', 'NFPl', 'wRgM', 'QCED', 'FfKS', 'HNXk', 'OdZB', 'UBKt', 'zTIy', 'ShCn', 'Iisw', 'Qnut', 'VRIh', 'zHfv', 'wfBK', 'pvCd', 'ulLg', 'kkds', 'RTbr', 'sOTr', 'xfVF', 'QCED', 'SXvM', 'oRYm', 'SxIH', 'MIsd', 'ipeR', 'CUSL', 'bdUx', 'OHjY', 'pdfL', 'fRSo', 'bdUx', 'tbSj', 'txXS', 'PKMq', 'WRHP', 'rFPH', 'Kdgp', 'Iisw', 'oBix', 'VAsT', 'TeAo', 'DDjZ', 'ulLg', 'LNTb', 'FOJS', 'UZrU', 'wfBK', 'XAKq', 'Iisw', 'VRIh', 'HNXk', 'OdZB']"
LGMq,4,3.5314605614442725,"['txXS', 'cYqK', 'TmyF', 'MIsd', 'QCED', 'nRku', 'bdUx', 'mFkV', 'LNTb', 'uQME', 'sOTr', 'RTbr', 'TeAo', 'ttDF', 'scTs', 'CqeI', 'BVRn', 'HNvH', 'WRHP', 'QCED', 'RTbr', 'FfKS', 'nBkK', 'axEp', 'Iisw', 'qbXA', 'DnEU', 'BHGN', 'YECM', 'bEVO', 'RTbr', 'txXS', 'NFPl', 'iDYS', 'GSGh', 'FVYl', 'OdZB', 'WRHP', 'dGch', 'TeAo', 'dnmG', 'vAZI', 'NFPl', 'LdJG', 'QCED', 'QCED', 'wfBK', 'oBix', 'Iisw', 'bdUx', 'emlB', 'WRHP', 'SXvM', 'UbQp', 'Iisw', 'LjnJ', 'MwfG', 'ULAU', 'OdZB', 'jBBL', 'oRYm', 'STbk', 'vGiW', 'yEzO', 'bdUx', 'bdUx', 'QCED', 'MmyP', 'QCED', 'dHsP', 'elJp', 'FOJS', 'ywjc', 'CHdb', 'zsWw', 'oCqK', 'ROQi', 'YYxg', 'NFPl', 'dGlV', 'zslz', 'bONa', 'Iisw', 'QCED', 'jKDm', 'rWUR', 'ulLg', 'iDYS', 'kqYY', 'ROlb', 'FKcU', 'fUhx', 'wvJm', 'DlKN', 'ohkU', 'jKDm', 'upgv', 'IntU', 'xIsd', 'CjFR', 'YVNo', 'AbEv']"
LGMq,2,49.150061179534575,"['dRpq', 'wAgl', 'ecPD', 'iZMp', 'tFmS', 'Xzlh', 'HuZB', 'gzgF', 'RDZc', 'ISPF', 'Vsyx', 'Xzlh', 'sbJR', 'wbrJ', 'RDZc', 'HNLl', 'JBHw', 'LNtu', 'Xzlh', 'FVYl', 'ANoZ', 'MSMD', 'qHVe', 'SQfX', 'NFPl', 'lEQa', 'RbcD', 'tFmS', 'uUrN', 'JeYO', 'gtUM', 'Hstk', 'jaBo', 'FVYl', 'GIzD', 'JeYO', 'yuJz', 'zslz', 'GbuD', 'vgdt', 'SFPL', 'WiIL', 'tFmS', 'EKSN', 'IiyY', 'dIOS', 'iXBa']"
LGMq,10,5.107240179944612,"['Ymnq', 'mIKa', 'tRzI', 'JQKc', 'scTs', 'IerC', 'Zmji', 'uyHZ', 'PKMq', 'fmbT', 'wRgM', 'VdeF', 'VZTg', 'aAtG', 'gnQN', 'MwfG', 'wRgM', 'InLr', 'nGOT', 'crdZ', 'NTak', 'Rqsd', 'Mhxr', 'glQL', 'TqIu', 'sbcA', 'QgwZ', 'tRzI', 'Znvu', 'wRgM', 'jhqm', 'QIRM', 'sbcA', 'mqjc', 'GwzY', 'vhtN', 'MFvC', 'nnaP', 'oZCz', 'tCyh', 'ulZA', 'MwfG', 'tRzI', 'bMrW', 'pQtJ', 'vhtN', 'DzrJ', 'ebNp', 'QcLC', 'YgZy', 'Zmji', 'avms', 'fwwy', 'xJrT', 'MwfG', 'bMrW', 'fwwy', 'Zmji', 'vhtN', 'vAUK', 'ynmH', 'bEVO', 'NTak', 'sbcA', 'iZMp', 'ulZA', 'hiXP', 'sbcA', 'axEp', 'xJrT', 'MFvC', 'IrqS', 'nVVd', 'lQxp', 'sbcA', 'xJrT', 'MYoQ', 'qxnS', 'pQtJ', 'sbcA', 'xJrT', 'PCXh', 'glQL', 'jjAt', 'pQtJ', 'yILf', 'sujg', 'Zmji', 'hoRK']"
xuOE,13,9.181037735550225,"['FTjN', 'TUyc', 'CqeI', 'kkds', 'iZMp', 'GEmI', 'EiGG', 'ohkU', 'wAgl', 'vGkK', 'Iisw', 'YhqX', 'RTbr', 'zlud', 'HNXk', 'IWwC', 'RTbr', 'MJUe', 'LNTb', 'oBix', 'bhgI', 'sOTr', 'SxIH', 'VtvD', 'oBix', 'iljo', 'DDKv', 'Hwts', 'TbGm', 'LNTb', 'rXaW', 'WqtP', 'txXS', 'TeAo', 'VRIh', 'VRIh', 'ipMD', 'oBix', 'TeAo', 'Rqsd', 'sOTr', 'FsEl', 'bdUx', 'QCED', 'TeAo', 'RTbr', 'SxIH', 'ETTw', 'ETTw', 'LNTb', 'Iisw', 'QCED', 'fkjK', 'QCED', 'wfBK', 'apkh', 'FArF', 'wfBK', 'WraI', 'HuZB', 'zesr', 'zywK', 'NFPl', 'FTjN', 'haRZ', 'SxIH', 'Zbvx', 'fOpe', 'CjHs', 'FTjN', 'vgdt', 'LNTb', 'jjAt', 'bEVO', 'fhjB', 'TykY', 'IiyY', 'bdUx', 'UbQp', 'WRHP', 'pgJK', 'xoMx', 'tLOD', 'xvXZ', 'XivE', 'txXS', 'vhtN', 'sOTr', 'yfjc', 'rnpS', 'efNE', 'Bvvh', 'bdUx', 'Fboh', 'oBix', 'LNTb', 'HbWR', 'LeFQ', 'FfKS', 'ulLg', 'caVS', 'fOQt', 'DYIr', 'NFPl', 'HNXk', 'SXvM', 'uQME', 'QCED', 'QCED', 'FcOA']"
xuOE,1,0.09890202983559734,"['YCKg', 'BHeN', 'CWvW', 'WSyk', 'mySd', 'MwfG', 'hJvO', 'aOMM', 'Wufp', 'kDpG', 'MwfG', 'vAZI', 'fwwy', 'eLzN', 'MwfG', 'uQME', 'EiGG', 'wRgM', 'XcOT', 'MwfG', 'IXsc', 'LBfo', 'pQtJ', 'eBck', 'bcHD', 'fDEC', 'ebNp', 'GIzD', 'WraI', 'pQtJ', 'Xzfz', 'hqxk', 'MwfG', 'CjFR', 'VKoQ', 'dxZZ', 'pQtJ', 'Blwl', 'Mlvr', 'tRzI', 'Mhxr', 'taqR', 'aAtG', 'tRzI', 'tCyh', 'ZzbA', 'YQPh', 'eBck', 'MwfG', 'pQtJ', 'vhtN', 'tRzI', 'zHfv', 'mDlY']"
jEPK,10,12.532355588637554,"['jMPD', 'COtB', 'YCKg', 'BSwT', 'zzFA', 'BSwT', 'BAZC', 'Rqsd', 'zzFA', 'PJGg', 'gQtG', 'BxLv', 'Rqsd', 'BSwT', 'BSwT', 'EyBw', 'yTye', 'BSwT', 'zVAu', 'IbaP', 'HVQd', 'OboZ', 'WdWb', 'QgwZ', 'YCKg', 'nHfw', 'Dsqw', 'xSxg', 'wadT', 'xoMx', 'RJpN', 'CWvW', 'BSwT', 'SYQT', 'RtHF', 'CoVQ', 'HiWo', 'zzFA', 'jMPD', 'gQtG', 'wadT', 'zywK', 'labp', 'RefM', 'IsHc', 'IbaP', 'IbaP', 'eFqu', 'TmyF', 'BSwT', 'CaeF', 'TxKU', 'dNNg', 'qZBx', 'IbaP', 'bQfT', 'GbuD', 'SYQT', 'EjpJ', 'pLaH', 'jJre', 'SYQT', 'JbyY', 'SYQT', 'GrQN', 'fwwy', 'bkHC', 'ZsHO', 'YCKg', 'nebC', 'EjpJ', 'apkh', 'Dsqw', 'AcSm', 'uqrr', 'XcOT', 'LqFA', 'apkh', 'cfOx', 'gQtG', 'QdDw', 'oPFs', 'nGOT', 'IbaP', 'QzPM', 'nmNX', 'NzAz', 'BSwT', 'JWOG', 'wlyU', 'CcZR', 'EjpJ', 'zzFA', 'SYQT', 'BSwT']"
jEPK,4,95.84061012201268,"['JgYu', 'fDLl', 'dXTV', 'tRzI', 'fJCY', 'IpqN', 'cdPA', 'DzrJ', 'tRzI', 'tRzI', 'cFzV', 'cEAS', 'xSxg', 'LfFj', 'fwwy', 'wRgM', 'tCyh', 'MEit', 'RCUM', 'lxDG', 'sbcA', 'vhtN', 'BSwT', 'jhqm', 'MwfG', 'tRzI', 'nmNX', 'iXBO', 'yILf', 'jEPK', 'aOMM', 'OOEL', 'SCVM', 'uqrr', 'jhqm', 'NiZY', 'dyPL', 'iFMf', 'XpMU', 'IbaP', 'IRGU', 'MGOM', 'xJrT', 'fOSF', 'jhqm', 'bWqX', 'VYDi', 'xJrT', 'fwwy', 'CWvW', 'EiQp', 'xfVF', 'Nion', 'MwfG', 'CHdb', 'ctlq', 'yILf', 'Ynfw', 'ctlq', 'tCyh', 'IvMR', 'iAxj', 'iXBO', 'IpAA', 'tCyh', 'jhqm', 'QKpF', 'ecfG', 'Zmji', 'tNDP', 'CjFR']"
jEPK,1,37.78928142761237,"['Xzlh', 'SXvM', 'wvJm', 'NlrR', 'tXCC', 'Mlvr', 'PieA', 'HuZB', 'Hstk', 'zWBP', 'IWwC', 'ywjc', 'VRIh', 'ZfRN', 'PieA', 'CjFR', 'LNtu', 'HuZB', 'TTti', 'FVYl', 'rEhs', 'VKoQ', 'tXCC', 'rWUR', 'JSHS', 'tFmS', 'LNtu', 'GIzD', 'LNtu', 'zywK', 'GIzD', 'sbJR', 'cMum', 'EjpJ', 'dfTj', 'aIxV', 'Ytbk', 'eBGo', 'LNTb', 'PieA', 'LNtu', 'BNjl', 'gtUM', 'CCxq', 'GIzD', 'WJUG', 'vcnq', 'IGzz', 'WJUG', 'Hstk', 'LNtu', 'rSYo', 'Ytbk', 'LNtu', 'fGUq', 'uuqo', 'MYoQ', 'rRBK', 'uSPH', 'Pvdt']"
